,full_title,latitude,longitude
6709,"gaztambide, Gaztambide, Madrid",40.4344864,-3.7155481
6710,"calle de Guzmán el Bueno, Gaztambide, Madrid",40.4312218,-3.7134567
6711,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6712,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6713,"calle de Isaac Peral, Gaztambide, Madrid",40.4354187,-3.7182858
6714,"calle de Isaac Peral, Gaztambide, Madrid",40.4354187,-3.7182858
6715,"calle Jose Abascal, Almagro, Madrid",40.4381173,-3.6929536
6716,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
6717,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6718,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6719,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6720,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6721,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6722,"calle de Vallehermoso, Vallehermoso, Madrid",40.4399709,-3.7081772
6723,"Monte Esquinza, Almagro, Madrid",40.4287968,-3.6920153
6724,"calle de Bravo Murillo, Arapiles, Madrid",40.437168,-3.7042542
6725,"calle de Carranza, Trafalgar, Madrid",40.4292998,-3.7036635
6726,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6727,"calle Eloy Gonzalo, 19, Trafalgar, Madrid",40.4344782,-3.7012101
6728,"calle de Andres Mellado, Gaztambide, Madrid",40.4306197,-3.714648
6729,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6730,"santa engracia, 103, Trafalgar, Madrid",40.4300136,-3.6967525
6731,"calle de Isaac Peral, 42, Gaztambide, Madrid",40.438574,-3.7176039
6732,"calle de Fernando el Santo, Madrid, Almagro, Madrid",40.428097,-3.6920876
6733,"paseo del General Martínez Campos, 9, Almagro, Madrid",40.4351466,-3.6970943
6734,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6735,"avenida de la Reina Victoria, Vallehermoso, Madrid",40.4470035,-3.7072922
6736,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6737,"calle de Melquíades Álvarez, Vallehermoso, Madrid",40.4416048,-3.7114759
6738,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6739,"plaza del Conde del Valle de Súchil s/n, Arapiles, Madrid",40.4317514,-3.7070848
6740,"calle de José Abascal, Almagro, Madrid",40.4381173,-3.6929536
6741,"calle de Cea Bermúdez, Madrid, Vallehermoso, Madrid",40.4389071,-3.7107909
6742,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6743,"calle de García de Paredes, Almagro, Madrid",40.4366696,-3.6963592
6744,"calle de Meléndez Valdés, Gaztambide, Madrid",40.4330227,-3.7179129
6745,"calle de Covarrubias, Trafalgar, Madrid",40.4297029,-3.6975667
6746,"jose abascal, Almagro, Madrid",40.4382044,-3.6914101
6747,"calle de Guzmán el Bueno, Gaztambide, Madrid",40.4312218,-3.7134567
6748,"calle de García de Paredes, Almagro, Madrid",40.4366696,-3.6963592
6749,"calle de Covarrubias, Trafalgar, Madrid",40.4297029,-3.6975667
6750,"calle de Melquíades Álvarez, Vallehermoso, Madrid",40.4416048,-3.7114759
6751,"calle de Medellín, Madrid, 1, Trafalgar, Madrid",40.4366971,-3.7001306
6752,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6753,"calle de Santa Engracia, Trafalgar, Madrid",40.4349348,-3.6987187
6754,"calle Sotomayor, Vallehermoso, Madrid",40.4460121,-3.7106769
6755,"calle de Fernando el Católico, 46, Gaztambide, Madrid",40.4342744,-3.7124827
6756,"calle de Palafox, Trafalgar, Madrid",40.4310915,-3.7011715
6757,"paseo de San Francisco de Sales, Vallehermoso, Madrid",40.4432748,-3.7116188
6758,"calle de Andres Mellado, Gaztambide, Madrid",40.4306197,-3.714648
6759,"calle de Isaac Peral, Vallehermoso, Madrid",40.4430269,-3.7192771
6760,"paseo de San Francisco de Sales, Vallehermoso, Madrid",40.4432748,-3.7116188
6761,"Cea Bermúdez, Vallehermoso, Madrid",40.4389071,-3.7107909
6762,"calle de Fernández de los Ríos, 17, Arapiles, Madrid",40.4349344,-3.7065008
6763,"calle de Fernández de los Ríos, 17, Arapiles, Madrid",40.4349344,-3.7065008
6764,"plaza del Conde del Valle de Súchil, Arapiles, Madrid",40.4309983,-3.7072825454494804
6765,"calle de Modesto Lafuente, Almagro, Madrid",40.4366721,-3.6964164
6766,"calle de Lucio del Valle, Vallehermoso, Madrid",40.4400394,-3.7080753
6767,"calle de Blasco de Garay, Gaztambide, Madrid",40.4328694,-3.7116127
6768,"calle de Cea Bermúdez, Vallehermoso, Madrid",40.4389071,-3.7107909
6769,"calle de Fernández de los Ríos, Arapiles, Madrid",40.4351918,-3.7100999
6770,"calle de Santa Engracia, Madrid, 37, Trafalgar, Madrid",40.4317496,-3.69754
6771,"calle Hilarión Eslava, Madrid, Gaztambide, Madrid",40.4318757,-3.7168766
6772,"calle de Santa Engracia, Madrid, 37, Trafalgar, Madrid",40.4317496,-3.69754
6773,"paseo de San Francisco de Sales, Vallehermoso, Madrid",40.4432748,-3.7116188
6774,"calle Modesto Lafuente, Almagro, Madrid",40.4366721,-3.6964164
6775,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6776,"calle de Fernández de los Ríos, Arapiles, Madrid",40.4351918,-3.7100999
6777,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6778,"San Francisco de Sales, Vallehermoso, Madrid",40.4400058,-3.7168406
6779,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6780,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6781,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6782,"calle Palafox , 9, Trafalgar, Madrid",40.43089045,-3.7012562887052045
6783,"calle Palafox , 9, Trafalgar, Madrid",40.43089045,-3.7012562887052045
6784,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6785,"calle Fuencarral, 142, Trafalgar, Madrid",40.4292795,-3.7023861
6786,"calle Fuencarral, 142, Trafalgar, Madrid",40.4292795,-3.7023861
6787,"calle Fuencarral, 142, Trafalgar, Madrid",40.4292795,-3.7023861
6788,"calle Fuencarral, 142, Trafalgar, Madrid",40.4292795,-3.7023861
6789,"calle de Joaquín María López, Gaztambide, Madrid",40.4376548,-3.7131171
6790,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6791,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6792,"calle de Galileo, Arapiles, Madrid",40.4316847,-3.7104303
6793,"calle del Cardenal Cisneros, Trafalgar, Madrid",40.4349107,-3.7029855
6794,"CEA BERMUDEZ, 10, Vallehermoso, Madrid",40.4388895,-3.7071005
6795,"EGUILAZ, 4, Trafalgar, Madrid",40.429015199999995,-3.700263911642838
6796,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6797,"avenida de la Reina Victoria, Madrid, 3, Vallehermoso, Madrid",40.4466967,-3.7045159
6798,"calle de José Abascal, Almagro, Madrid",40.4381173,-3.6929536
6799,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6800,"calle de José Abascal, Almagro, Madrid",40.4381173,-3.6929536
6801,"calle de Andres Mellado, Gaztambide, Madrid",40.4306197,-3.714648
6802,"VALLEHERMOSO, Arapiles, Madrid",40.4385395,-3.7081749
6803,"calle Julián Romea, Vallehermoso, Madrid",40.4426776,-3.7141707
6804,"Santander, Vallehermoso, Madrid",40.4437104,-3.7106054
6805,"calle de Galileo, Madrid, Vallehermoso, Madrid",40.4391023,-3.7099237
6806,"calle de Gaztambide, Gaztambide, Madrid",40.4344864,-3.7155481
6807,"calle de gaztambide, Gaztambide, Madrid",40.4344864,-3.7155481
6808,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6809,"calle GARCILASO, Trafalgar, Madrid",40.4324181,-3.700034
6810,"calle de Guzmán el Bueno, 79, Gaztambide, Madrid",40.4370868,-3.7131248
6811,"calle de Sandoval, Trafalgar, Madrid",40.4300529,-3.7033207
6812,"calle de Gaztambide, 53, Gaztambide, Madrid",40.4358496,-3.7155398
6813,"calle de Monteleón, 52, Trafalgar, Madrid",40.4301209,-3.7045927
6814,"calle Francisco Ricci, 11, Gaztambide, Madrid",40.4312148,-3.7133585
6815,"calle de Fernando el Católico, 28, Arapiles, Madrid",40.4341718,-3.7108612
6816,"calle del Castillo, 24, Trafalgar, Madrid",40.4343157,-3.699285
6817,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6818,"calle de Santa Engracia, Madrid, 37, Trafalgar, Madrid",40.4317496,-3.69754
6819,"calle de Fernando el Católico, 10, Arapiles, Madrid",40.4339454,-3.707437
6820,"Garcia de Paredes, 76, Almagro, Madrid",40.4366696,-3.6963592
6821,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6822,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6823,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6824,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
6825,"calle General Álvarez de Castro, Trafalgar, Madrid",40.4349201,-3.7019808
6826,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6827,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6828,"calle de García de Paredes, Almagro, Madrid",40.4366696,-3.6963592
6829,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6830,"calle Sotomayor, Madrid, Vallehermoso, Madrid",40.4460121,-3.7106769
6831,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6832,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6833,"calle de Vallehermoso, Arapiles, Madrid",40.4373551,-3.7083991
6834,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
6835,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6836,"calle de Cea Bermúdez, Arapiles, Madrid",40.438756,-3.7069568
6837,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6838,"calle de Vallehermoso, Madrid, Arapiles, Madrid",40.4373551,-3.7083991
6839,"calle Galileo, Arapiles, Madrid",40.4316847,-3.7104303
6840,"calle de Palafox, 12, Trafalgar, Madrid",40.4310915,-3.7011715
6841,"calle de Bravo Murillo, 39, Arapiles, Madrid",40.4367802,-3.7050035543478264
6842,"calle de Galileo, Arapiles, Madrid",40.4316847,-3.7104303
6843,"calle de Galileo, Arapiles, Madrid",40.4316847,-3.7104303
6844,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6845,"calle de Andres Mellado, 9, Gaztambide, Madrid",40.431375,-3.7146845
6846,"paseo de San Francisco de Sales, Vallehermoso, Madrid",40.4432748,-3.7116188
6847,"calle de Alfonso X, Almagro, Madrid",40.4329209,-3.692104
6848,"calle de Fuencarral, 134, Trafalgar, Madrid",40.431323899999995,-3.7030130936785968
6849,"calle de Fernández de los Ríos, Arapiles, Madrid",40.4351918,-3.7100999
6850,"calle de Fernández de la Hoz, 40, Almagro, Madrid",40.433917,-3.6949204
6851,"calle de Guzmán el Bueno, 81, Gaztambide, Madrid",40.4372359,-3.7131443
6852,"calle Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6853,"calle General Ampudia, Vallehermoso, Madrid",40.4438245,-3.7151866
6854,"calle de Rodríguez San Pedro, 61, Gaztambide, Madrid",40.4317767,-3.7127869
6855,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6856,"paseo de San Francisco de Sales, 31, Vallehermoso, Madrid",40.4423353,-3.7133434
6857,"calle Hilarión Eslava, Gaztambide, Madrid",40.4318757,-3.7168766
6858,"MOREJON, Almagro, Madrid",40.4374764,-3.6986402
6859,"calle Hilarión Eslava, Gaztambide, Madrid",40.4318757,-3.7168766
6860,"calle de Fernández de los Ríos, 70, Gaztambide, Madrid",40.435386,-3.7125342
6861,"calle de Meléndez Valdés, 43, Gaztambide, Madrid",40.4329635,-3.7139389
6862,"calle de Blasco de Garay, 67, Gaztambide, Madrid",40.4383793,-3.7112447
6863,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6864,"calle de Alburquerque, 29, Trafalgar, Madrid",40.4315391,-3.6999784
6865,"calle de Gaztambide, 16, Gaztambide, Madrid",40.4327025,-3.7155757
6866,"calle del Cardenal Cisneros, Trafalgar, Madrid",40.4349107,-3.7029855
6867,"calle de Vallehermoso, Arapiles, Madrid",40.4373551,-3.7083991
6868,"FERNANDO EL CATOLICO, Gaztambide, Madrid",40.4343134,-3.7148145
6869,"Almagro, Almagro, Madrid",40.4285807,-3.6944749
6870,"calle de Rodríguez San Pedro, Arapiles, Madrid",40.4315404,-3.7076843
6871,"avenida de la Reina Victoria, Vallehermoso, Madrid",40.4470035,-3.7072922
6872,"calle de Cea Bermúdez, Vallehermoso, Madrid",40.4389071,-3.7107909
6873,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6874,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6875,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6876,"calle del General Arrando, Almagro, Madrid",40.4317271,-3.6949452
6877,"calle de Andres Mellado, Vallehermoso, Madrid",40.4413061,-3.7142252
6878,"calle del General Ampudia, Vallehermoso, Madrid",40.4438245,-3.7151866
6879,"Almagro, Almagro, Madrid",40.4285807,-3.6944749
6880,"calle de Bravo Murillo, Arapiles, Madrid",40.437168,-3.7042542
6881,"calle de Fortuny, 47, Almagro, Madrid",40.4340892,-3.6901349
6882,"calle de Fortuny, 47, Almagro, Madrid",40.4340892,-3.6901349
6883,"plaza del Conde del Valle de Súchil, Arapiles, Madrid",40.4309983,-3.7072825454494804
6884,"calle de Rodríguez San Pedro, Arapiles, Madrid",40.4315404,-3.7076843
6885,"calle de Covarrubias, Trafalgar, Madrid",40.4297029,-3.6975667
6886,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6887,"calle de Zurbano, Almagro, Madrid",40.4328678,-3.693329
6888,"calle de Melquíades Álvarez, Vallehermoso, Madrid",40.4416048,-3.7114759
6889,"calle de Fernández de la Hoz, Almagro, Madrid",40.433917,-3.6949204
6890,"calle de Bravo Murillo, 41, Arapiles, Madrid",40.4373673,-3.7044476
6891,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6892,"calle de José Abascal, Almagro, Madrid",40.4381173,-3.6929536
6893,"calle Meléndez Valdés, Gaztambide, Madrid",40.4330227,-3.7179129
6894,"Trafalgar, Trafalgar, Madrid",40.4310763,-3.7010721
6895,"calle de García de Paredes, 28010, Almagro, Madrid",40.4366696,-3.6963592
6896,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6897,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6898,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6899,"calle de José Abascal, Madrid, Almagro, Madrid",40.4381173,-3.6929536
6900,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
6901,"calle General Álvarez de Castro, Trafalgar, Madrid",40.4349201,-3.7019808
6902,"calle de Gaztambide, Gaztambide, Madrid",40.4344864,-3.7155481
6903,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6904,"calle de Almagro, 28010, Almagro, Madrid",40.4299038,-3.6932928
6905,"calle de Alburquerque, Trafalgar, Madrid",40.4314485,-3.7000395
6906,"calle de José Abascal, Madrid, Almagro, Madrid",40.4381173,-3.6929536
6907,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6908,"Fortuny, Almagro, Madrid",40.4340892,-3.6901349
6909,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6910,"calle Sotomayor, 6, Vallehermoso, Madrid",40.4460121,-3.7106769
6911,"calle de Blasco de Garay, Gaztambide, Madrid",40.4328694,-3.7116127
6912,"calle de Alfonso X, Almagro, Madrid",40.4329209,-3.692104
6913,"calle de Fernando el Santo, Almagro, Madrid",40.428097,-3.6920876
6914,"calle de Cea Bermúdez, Madrid, Vallehermoso, Madrid",40.4389071,-3.7107909
6915,"calle de Lucio del Valle, Vallehermoso, Madrid",40.4400394,-3.7080753
6916,"calle de García de Paredes, Madrid, Almagro, Madrid",40.4366696,-3.6963592
6917,"calle José Marañón, 7, Trafalgar, Madrid",40.429189050000005,-3.6979900094232274
6918,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6919,"calle de Zurbano, Almagro, Madrid",40.4328678,-3.693329
6920,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6921,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6922,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6923,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6924,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6925,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6926,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6927,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6928,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6929,"calle de Cea Bermúdez, 23, Arapiles, Madrid",40.4387241,-3.7097358
6930,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6931,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6932,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6933,"calle de Palafox, 19, Trafalgar, Madrid",40.4315612,-3.701560245253342
6934,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6935,"Andres Mellado, Gaztambide, Madrid",40.4347881,-3.7132861
6936,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6937,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6938,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6939,"calle de Guzmán el Bueno, 91, Gaztambide, Madrid",40.4380614,-3.7130487
6940,"calle de Santa Engracia, Madrid, Almagro, Madrid",40.4306683,-3.6968453
6941,"calle de Fortuny, 47, Almagro, Madrid",40.4340892,-3.6901349
6942,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6943,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6944,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6945,"calle de Fortuny, Almagro, Madrid",40.4340892,-3.6901349
6946,"calle General Alvarez de Castro, 21, Trafalgar, Madrid",40.4358498,-3.7025988
6947,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6948,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6949,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6950,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6951,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6952,"calle de García de Paredes, Almagro, Madrid",40.4366696,-3.6963592
6953,"calle de Rodríguez San Pedro, Gaztambide, Madrid",40.4317767,-3.7127869
6954,"calle de San Bernardo, 97, Arapiles, Madrid",40.4303735,-3.7057437
6955,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6956,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6957,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6958,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6959,"calle Sotomayor, 6, Vallehermoso, Madrid",40.4460121,-3.7106769
6960,"calle Marqués de Lema, 13, Vallehermoso, Madrid",40.4455074,-3.7061881
6961,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6962,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
6963,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6964,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6965,"calle Virtudes, 20, Almagro, Madrid",40.4377396,-3.6985678
6966,"calle de Fernando el Católico, 58, Gaztambide, Madrid",40.4343561,-3.7137401
6967,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6968,"calle de Fernando el Católico, Arapiles, Madrid",40.4341387,-3.7113934
6969,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6970,"calle de Monteleón, Trafalgar, Madrid",40.4301209,-3.7045927
6971,"calle de Covarrubias, Trafalgar, Madrid",40.4297029,-3.6975667
6972,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6973,"calle de Meléndez Valdés, 45, Gaztambide, Madrid",40.4329617,-3.7140609
6974,"calle Magallanes, 19, Arapiles, Madrid",40.4350987,-3.7057509
6975,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6976,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
6977,"calle del Cardenal Cisneros, Trafalgar, Madrid",40.4349107,-3.7029855
6978,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
6979,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
6980,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
6981,"calle Escosura, 6, Arapiles, Madrid",40.434684,-3.7067849
6982,"calle de Bravo Murillo, 41, Arapiles, Madrid",40.4373673,-3.7044476
6983,"calle de José Abascal, 28, Almagro, Madrid",40.4382293,-3.6979685
6984,"calle de Vallehermoso, 6, Arapiles, Madrid",40.4306015,-3.7087835
6985,"avenida de la Reina Victoria, 19, Vallehermoso, Madrid",40.4467036,-3.7072267951852043
6986,"plaza de Cristo Rey, Vallehermoso, Madrid",40.439379,-3.7173825
6987,"calle Sotomayor, Vallehermoso, Madrid",40.4460121,-3.7106769
6988,"calle de Domenico Scarlatti, 11, Vallehermoso, Madrid",40.4413017,-3.7163992
6989,"paseo de Eduardo Dato, Almagro, Madrid",40.4328437,-3.6942921
6990,"calle Blasco de Garay, 50, Arapiles, Madrid",40.4349807,-3.7113586
6991,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6992,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6993,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
6994,"calle del Marqués del Riscal, Madrid, Almagro, Madrid",40.4305842,-3.6907454
6995,"paseo de la Castellana, Almagro, Madrid",40.4271136,-3.690014
6996,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
6997,"calle de García de Paredes, 36, Almagro, Madrid",40.4366696,-3.6963592
6998,"calle de Sandoval, Trafalgar, Madrid",40.4300529,-3.7033207
6999,"calle de Guzmán el Bueno, 68, Gaztambide, Madrid",40.4380739,-3.7128101
7000,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
7001,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
7002,"calle de Guzmán el Bueno, 14, Gaztambide, Madrid",40.431871,-3.7132676
7003,"calle de Galileo, 86, Arapiles, Madrid",40.4373226,-3.7099434
7004,"calle del General Ibáñez de Ibero, 5 -B, Vallehermoso, Madrid",40.4457734,-3.7104851
7005,"paseo de San Francisco de Sales, 6, Vallehermoso, Madrid",40.4399357,-3.7162083
7006,"calle de Joaquín María López, 25, Gaztambide, Madrid",40.4375281,-3.7119555
7007,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
7008,"calle de García de Paredes, Madrid, 64, Almagro, Madrid",40.4366696,-3.6963592
7009,"calle de García de Paredes, Madrid, 64, Almagro, Madrid",40.4366696,-3.6963592
7010,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7011,"calle de Bravo Murillo, 53, Vallehermoso, Madrid",40.4411997,-3.7043435
7012,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7013,"calle de Fernández de los Ríos, Arapiles, Madrid",40.4351918,-3.7100999
7014,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7015,"calle de García de Paredes, Madrid, 64, Almagro, Madrid",40.4366696,-3.6963592
7016,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
7017,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7018,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7019,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
7020,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7021,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7022,"calle Donoso Cortés, Arapiles, Madrid",40.4366152,-3.7159556
7023,"calle de Miguel Ángel, Almagro, Madrid",40.4365344,-3.6912406
7024,"san francisco de sales, Vallehermoso, Madrid",40.4400058,-3.7168406
7025,"calle de Andres Mellado, Vallehermoso, Madrid",40.4413061,-3.7142252
7026,"calle de Almagro, Almagro, Madrid",40.4307184,-3.6925676
7027,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
7028,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
7029,"calle General Álvarez de Castro, 32, Trafalgar, Madrid",40.4349201,-3.7019808
7030,"calle de Bravo Murillo, 9, Arapiles, Madrid",40.4346655,-3.7045161
7031,"calle de Bravo Murillo, 41, Arapiles, Madrid",40.4373673,-3.7044476
7032,"calle de Viriato, 38, Trafalgar, Madrid",40.4359894,-3.7033781
7033,"calle Lucio del Valle, 5, Vallehermoso, Madrid",40.4400394,-3.7080753
7034,"Andres Mellado, 76, Gaztambide, Madrid",40.437288,-3.7141298
7035,"calle del General Ibáñez de Ibero, 1, Vallehermoso, Madrid",40.4457734,-3.7104851
7036,"calle de Guzmán el Bueno, 42, Gaztambide, Madrid",40.4350546,-3.7130432
7037,"calle Francisco Ricci, 14, Gaztambide, Madrid",40.4312148,-3.7133585
7038,"calle de Meléndez Valdés, 64, Gaztambide, Madrid",40.4331929,-3.7163298
7039,"calle de Blasco de Garay, 67, Gaztambide, Madrid",40.4383793,-3.7112447
7040,"calle de Galileo, 25, Arapiles, Madrid",40.4316847,-3.7104303
7041,"calle de Vallehermoso, 4, Arapiles, Madrid",40.4304838,-3.7087762
7042,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7043,"calle de Galileo, 70, Arapiles, Madrid",40.435771,-3.7100355
7044,"calle Meléndez Valdés, 19, Arapiles, Madrid",40.4328631,-3.7088873
7045,"calle Rafael Calvo, 28, Almagro, Madrid",40.4339847,-3.6932076
7046,"Arapiles, Chamberí, Madrid",40.4347638,-3.7083155
7047,"Vallehermoso, Chamberí, Madrid",40.4431893,-3.7108233
7048,"Nuevos Ministerios-Ríos Rosas, Chamberí, Madrid",40.4458416,-3.6916991
7049,"blasco de garay, 8, Arapiles, Madrid",40.4328694,-3.7116127
7050,"calle de Bravo Murillo, 79, Vallehermoso, Madrid",40.4465063,-3.7039531
7051,"Trafalgar, Chamberí, Madrid",40.4330613,-3.7010182
7052,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7053,"calle de Joaquín María López, 56, Gaztambide, Madrid",40.4378361,-3.7157027
7054,"Joaquín María Lopez, 24, Arapiles, Madrid",40.4376155,-3.7109122
7055,"Guzman el Bueno, Gaztambide, Madrid",40.4305316,-3.7142117
7056,"Almagro, Chamberí, Madrid",40.4336632,-3.6942857
7057,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
7058,"calle de Zurbano, Almagro, Madrid",40.4328678,-3.693329
7059,"calle de Galileo, Arapiles, Madrid",40.4316847,-3.7104303
7060,"calle de Covarrubias, Trafalgar, Madrid",40.4297029,-3.6975667
7061,"cardenal cisneros, Trafalgar, Madrid",40.4349107,-3.7029855
7062,"Gaztambide, Chamberí, Madrid",40.4349358,-3.7147092
7063,"calle Calvo Asensio, Gaztambide, Madrid",40.432161,-3.7124657
