,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,is_floor_under,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,has_parking,zip_codes_count,hosts_distribution_per_zip_code,average_reviews_per_month_per_code,price_per_m2,buy_for_rent_ratio,buy_price
1790,51.0,75.0,2.0,1.0,5.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2578215896448944,390000
1791,51.0,75.0,2.0,1.0,5.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2578215896448944,390000
1792,157.0,75.0,4.0,2.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.424786559775098,800000
1793,91.0,75.0,3.0,2.0,6.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2827661925978256,450000
1794,100.0,75.0,3.0,1.0,5.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3334447955766758,390000
1795,75.0,75.0,2.0,2.0,2.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3829087591971843,690000
1796,130.0,75.0,2.0,2.0,6.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.4031550843824297,495000
1797,195.0,75.0,4.5,3.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,374,0.2540106951871658,26.155970149253733,4935.6,0.4548585784909635,755000
1798,122.0,75.0,4.5,2.0,3.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3579641562442531,630000
1799,101.0,75.0,3.0,2.0,5.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3722181081186421,439000
1800,169.0,75.0,4.5,3.0,2.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.4575446594671477,620000
1801,172.0,75.0,4.5,3.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.5006381605904046,700000
1802,150.0,75.0,3.0,2.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4059737482868567,525000
1803,78.0,75.0,2.0,1.0,5.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3388609186686698,400000
1804,95.0,75.0,2.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3862588357019564,450000
1805,60.0,75.0,2.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.2233795845188447,200000
1806,135.0,75.0,3.0,2.0,1.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2919947669762375,290000
1807,105.0,75.0,3.0,2.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2889568239876042,465000
1808,156.0,75.0,4.0,2.0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.5486768175802647,798000
1809,72.0,75.0,2.0,1.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3442770417606638,410000
1810,110.0,75.0,4.0,2.0,5.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.355961304912266,625000
1811,67.0,75.0,3.0,1.0,3.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2790614382856375,270000
1812,84.0,75.0,2.0,1.0,6.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.350537864910161,400000
1813,120.0,75.0,4.0,1.0,3.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3410309586192707,590000
1814,150.0,75.0,4.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,374,0.2540106951871658,26.155970149253733,4105.12,0.4114374244845461,510000
1815,175.0,75.0,4.0,2.0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.4901196554546517,650000
1816,135.0,75.0,4.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4935.6,0.4897074317205608,850000
1817,93.0,75.0,2.0,2.0,6.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4935.6,0.3515276764729718,530000
1818,120.0,75.0,2.0,2.0,7.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,374,0.2540106951871658,26.155970149253733,4105.12,0.3700257239739642,435000
1819,110.0,75.0,3.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.4429665076530485,550000
1820,55.0,75.0,1.0,1.0,2.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2574229845148261,239000
1821,135.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3454008160708791,600000
1822,157.0,75.0,4.0,3.0,6.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,478,0.2405857740585774,28.524489795918367,5492.17,0.4451792278826038,870000
1823,111.0,75.0,4.0,2.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.4114374244845461,510000
1824,99.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3974511393765141,470000
1825,60.0,75.0,3.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3074209767314962,325000
1826,136.0,75.0,3.0,3.0,3.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.4356446834864761,580000
1827,40.0,75.0,1.0,1.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2137588603411766,290000
1828,136.0,75.0,4.5,2.0,4.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4356446834864761,580000
1829,120.0,75.0,3.0,2.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4935.6,0.2727125374827782,360000
1830,112.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.4258049753520601,520000
1831,70.0,75.0,2.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2952280991488875,295000
1832,60.0,75.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2581691380931299,240000
1833,74.0,75.0,2.0,2.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3464639781924181,380000
1834,125.0,75.0,4.0,2.0,1.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3700257239739642,435000
1835,87.0,75.0,2.0,1.0,6.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3368431785614793,580000
1836,73.0,75.0,3.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3147289238804225,337000
1837,73.0,75.0,3.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3147289238804225,337000
1838,116.0,75.0,3.0,2.0,2.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3483140543719513,607000
1839,110.0,75.0,4.0,2.0,6.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.386590404178197,465000
1840,95.0,75.0,3.0,1.0,3.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3631157307762953,445000
1841,90.0,75.0,3.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.347858284288888,395000
1842,55.0,75.0,2.0,1.0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3631157307762953,445000
1843,40.0,75.0,1.0,1.0,4.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2230448074258444,309900
1844,103.0,75.0,3.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,478,0.2405857740585774,28.524489795918367,5492.17,0.3515914474606576,615000
1845,140.0,75.0,3.0,2.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.4356446834864761,580000
1846,99.0,75.0,3.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3750665320273987,430000
1847,99.0,75.0,3.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3693460212604026,420000
1848,99.0,75.0,3.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3636255104934065,410000
1849,82.0,75.0,3.0,1.0,4.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3135109326889348,335000
1850,54.0,75.0,1.0,1.0,2.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2106640269411185,179000
1851,81.0,75.0,2.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3579049997264104,400000
1852,88.0,75.0,2.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.4031716501435102,480000
1853,88.0,75.0,2.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3919793464689525,460000
1854,88.0,75.0,2.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3974511393765141,470000
1855,81.0,75.0,2.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3693460212604026,420000
1856,81.0,75.0,2.0,2.0,3.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3750665320273987,430000
1857,58.0,75.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3260691137187797,345000
1858,62.0,75.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3046793778074028,310000
1859,65.0,75.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3437280817386373,375000
1860,72.0,75.0,2.0,1.0,3.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3105877538293643,330000
1861,60.0,75.0,2.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4105.12,0.3449351054293175,390000
1862,102.0,75.0,4.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3663397163598359,650000
1864,30.0,75.0,2.0,1.0,4.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.2231359862805472,199900
1865,126.0,75.0,3.0,2.0,3.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.384544739531576,485000
1866,115.0,75.0,2.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.4011164985788859,735000
1867,186.0,75.0,4.5,3.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4980478408507552,695000
1869,193.0,75.0,3.0,2.0,5.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4603704628194924,625000
1870,40.0,75.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.1812370892933702,150000
1871,49.0,75.0,2.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.1915454182955006,245000
1872,195.0,75.0,4.0,3.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,374,0.2540106951871658,26.155970149253733,4935.6,0.4341923980873652,1155000
1873,105.0,75.0,3.0,1.0,2.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2745727098760599,430000
1874,102.0,75.0,2.0,2.0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.4412254826370062,547000
1875,102.0,75.0,2.0,2.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.4123742109425909,496000
1876,72.0,75.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.3330332137829489,357000
1877,77.0,75.0,2.0,1.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.3720819177141834,425000
1878,142.0,75.0,4.5,2.0,4.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4356446834864761,580000
1879,160.0,75.0,4.0,3.0,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.4410608065784702,590000
1880,129.0,75.0,4.0,3.0,3.0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.3817189361792313,480000
1881,78.0,75.0,3.0,1.0,5.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2603706731583327,396000
1882,76.0,75.0,2.0,1.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3359219706123085,374000
1883,103.0,75.0,3.0,2.0,7.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.3576996076843012,435000
1884,27.0,75.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.160956416134242,190000
1885,185.0,75.0,4.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,374,0.2540106951871658,26.155970149253733,4105.12,0.5152102739992984,695000
1886,114.0,75.0,3.0,2.0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3313808567469689,567000
1887,145.0,75.0,3.0,2.0,6.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.4621058580504346,600000
1888,195.0,75.0,3.0,3.0,3.0,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.606622859161025,865000
1889,118.0,75.0,3.0,2.0,6.0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.3951415021028687,505000
1890,151.0,75.0,3.0,3.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.4515519366661993,900000
1891,101.0,75.0,4.0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.3496931648526579,420000
1892,46.0,75.0,1.0,1.0,4.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.2185076197528939,194000
1893,99.0,75.0,3.0,2.0,8.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3362705989290205,395000
1895,112.0,75.0,2.0,2.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4935.6,0.2212496960855823,259000
1896,82.0,75.0,3.0,1.0,3.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4935.6,0.2818299700137774,379000
1897,75.0,75.0,2.0,1.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3256908446038118,356000
1898,60.0,75.0,3.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2397640164949684,215000
1899,104.0,75.0,3.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3574075640075411,399000
1900,157.0,75.0,4.5,3.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.4401188721276886,588000
1901,50.0,75.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2240947913505877,195000
1902,50.0,75.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2116588983788569,180000
1903,125.0,75.0,3.0,2.0,7.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.3454008160708791,599950
1904,100.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.4128716466614602,497000
1905,147.0,75.0,2.0,2.0,5.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.437349899948472,840000
1906,99.0,75.0,3.0,2.0,3.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3750665320273987,430000
1907,35.0,75.0,1.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.2116588983788569,180000
1908,162.0,75.0,4.0,3.0,5.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,374,0.2540106951871658,26.155970149253733,4246.58,0.4603704628194924,625000
1909,137.0,75.0,3.0,2.0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4460059624450734,599000
1910,195.0,75.0,4.0,3.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,374,0.2540106951871658,26.155970149253733,4935.6,0.49943269308696,1045000
1911,118.0,75.0,3.0,3.0,8.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4460059624450734,599000
1912,102.0,75.0,3.0,2.0,6.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,374,0.2540106951871658,26.155970149253733,4105.12,0.3561406243910044,410000
1913,96.0,75.0,3.0,2.0,2.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3722181081186421,439000
1915,61.0,75.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,478,0.2405857740585774,28.524489795918367,5492.17,0.2275967422712698,320000
1916,105.0,75.0,3.0,3.0,6.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4105.12,0.3878083953696847,467000
1917,159.0,75.0,4.5,3.0,2.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.4189253469851033,549000
1918,109.0,75.0,2.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,374,0.2540106951871658,26.155970149253733,4246.58,0.3169609426879983,360000
1919,174.0,75.0,4.0,2.0,2.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,478,0.2405857740585774,28.524489795918367,5492.17,0.4440867635197016,865000
1920,72.0,75.0,2.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,374,0.2540106951871658,26.155970149253733,4020.62,0.2270794056638031,199000
1922,104.0,75.0,3.0,2.0,2.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,374,0.2540106951871658,26.155970149253733,4020.62,0.3800408892160911,439000
1923,177.0,75.0,3.0,3.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,478,0.2405857740585774,28.524489795918367,5492.17,0.4531906332105525,910000
1924,120.0,75.0,4.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,346,0.3236994219653178,25.464255319148936,1983.7,0.5787165397993648,279900
1926,80.0,75.0,2.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,346,0.3236994219653178,25.464255319148936,1983.7,0.3256540807581791,125000
1927,101.0,75.0,4.0,2.0,4.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,346,0.3236994219653178,25.464255319148936,1983.7,0.5232646065433281,240000
1928,132.0,75.0,3.0,2.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,346,0.3236994219653178,25.464255319148936,1983.7,0.5086454605031002,229900
1929,92.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,346,0.3236994219653178,25.464255319148936,1983.7,0.5787165397993648,280000
1930,95.0,75.0,2.0,2.0,2.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.4950716957450729,225000
1931,57.0,75.0,3.0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.2619795894989017,97000
1932,60.0,75.0,2.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.2754272110131039,103000
1933,31.0,75.0,1.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.1548966774413658,53000
1934,65.0,75.0,3.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.3112875350509764,120000
1935,53.0,75.0,2.0,1.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.2819019917421643,106000
1936,59.0,75.0,3.0,1.0,3.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.2664621300036358,99000
1937,84.0,75.0,3.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,346,0.3236994219653178,25.464255319148936,2007.79,0.3685644415003561,149000
1938,110.0,75.0,3.0,2.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,346,0.3236994219653178,25.464255319148936,2076.58,0.3669495035105799,155000
1939,105.0,75.0,3.0,2.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,346,0.3236994219653178,25.464255319148936,2076.58,0.4844503943984821,229000
1940,63.0,75.0,3.0,1.0,2.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,346,0.3236994219653178,25.464255319148936,1983.7,0.3654786510056964,145000
